student_id, name,surname,email,lecture,points, how_many_times_attended
2014-76168,LALE,CELIK,lalecelik@ce1.marmara.edu.tr,CS231,91,2
2014-64230,ALI,AYDIN,aliaydin@ce1.marmara.edu.tr,CS231,80,2
2015-18396,ISMAIL,KARA,i.kara@ce1.marmara.edu.tr,CS101,61,2
2014-76829,MEHMET,AYDOGAN,mehmetaydogan@ce1.marmara.edu.tr,CS101,65,1
2014-76829,MEHMET,AYDOGAN,mehmetaydogan@ce1.marmara.edu.tr,CS231,51,2
2015-74887,AYSE,CELIK,a.celik@ce1.marmara.edu.tr,CS101,80,1
2015-74887,AYSE,CELIK,a.celik@ce1.marmara.edu.tr,CS231,21,2
2014-83604,EFE,ARSLAN,efearslan@ce1.marmara.edu.tr,CS231,99,1
2014-83604,EFE,ARSLAN,efearslan@ce1.marmara.edu.tr,CS101,57,2
2014-71205,ALI,ARSLAN,aliarslan@ce1.marmara.edu.tr,CS231,38,1
2014-71205,ALI,ARSLAN,aliarslan@ce1.marmara.edu.tr,CS101,42,1
2014-88243,SIBEL,FATIH,sibelfatih@ce1.marmara.edu.tr,CS231,27,2
2015-79843,UGUR,HIKMET,u.hikmet@ce1.marmara.edu.tr,CS231,16,2
2014-66130,CANAN,YILMAZ,cananyilmaz@ce1.marmara.edu.tr,CS101,48,1
2014-66130,CANAN,YILMAZ,cananyilmaz@ce1.marmara.edu.tr,CS231,19,1
2014-25237,UMUT,YILDIRIM,umutyildirim@ce1.marmara.edu.tr,CS231,47,2
2015-82604,VELI,ISIK,v.isik@ce1.marmara.edu.tr,CS231,30,1
2015-82604,VELI,ISIK,v.isik@ce1.marmara.edu.tr,CS101,85,2
2015-82604,VELI,ISIK,v.isik@ce1.marmara.edu.tr,CS102,10,1
2014-77283,TUNA,YILMAZ,tunayilmaz@ce1.marmara.edu.tr,CS101,65,1
2015-44263,LALE,GURCAN,l.gurcan@ce1.marmara.edu.tr,CS101,82,1
2014-49229,HASAN,KOC,hasankoc@ce1.marmara.edu.tr,CS231,40,2
2014-56670,RABIA,YILMAZ,rabiayilmaz@ce1.marmara.edu.tr,CS101,62,2
2015-65658,BETUL,AYDIN,b.aydin@ce1.marmara.edu.tr,CS231,77,2
2014-62290,NUR,AYDOGAN,nuraydogan@ce1.marmara.edu.tr,CS101,52,1
2014-62290,NUR,AYDOGAN,nuraydogan@ce1.marmara.edu.tr,CS231,24,1
2014-62290,NUR,AYDOGAN,nuraydogan@ce1.marmara.edu.tr,CS102,99,1
2015-51117,UMUT,KAYA,u.kaya@ce1.marmara.edu.tr,CS101,12,2
2015-15025,HILAL,OZDEMIR,h.ozdemir@ce1.marmara.edu.tr,CS231,93,1
2015-15718,ASLI,CELIK,a.celik@ce1.marmara.edu.tr,CS231,16,1
2014-15657,EMRE,ESEN,emreesen@ce1.marmara.edu.tr,CS101,55,1
2014-15657,EMRE,ESEN,emreesen@ce1.marmara.edu.tr,CS102,51,1
2015-36089,EMRE,PEK,e.pek@ce1.marmara.edu.tr,CS101,13,2
2015-36089,EMRE,PEK,e.pek@ce1.marmara.edu.tr,CS102,42,2
2015-39978,OKAN,ESEN,o.esen@ce1.marmara.edu.tr,CS101,20,2
2015-79841,NURAY,AY,n.ay@ce1.marmara.edu.tr,CS101,70,2
2015-86958,BILGE,SULEYMAN,b.suleyman@ce1.marmara.edu.tr,CS231,72,2
2015-66004,GULSUM,KOC,g.koc@ce1.marmara.edu.tr,CS231,56,1
2015-10155,AHMET,CELIK,a.celik@ce1.marmara.edu.tr,CS231,56,2
2015-62553,UMUT,FATIH,u.fatih@ce1.marmara.edu.tr,CS101,41,1
2015-24030,SIBEL,KOC,s.koc@ce1.marmara.edu.tr,CS101,33,2
2015-06476,LALE,GURCAN,l.gurcan@ce1.marmara.edu.tr,CS231,94,1
2015-84960,RABIA,AYDOGAN,r.aydogan@ce1.marmara.edu.tr,CS101,88,1
2015-73202,AYLIN,ISIK,a.isik@ce1.marmara.edu.tr,CS231,40,1
2015-04936,BETUL,CAN,b.can@ce1.marmara.edu.tr,CS101,67,2
2015-04936,BETUL,CAN,b.can@ce1.marmara.edu.tr,CS102,83,1
2015-81185,HASAN,KAYA,h.kaya@ce1.marmara.edu.tr,CS231,84,1
2014-73615,FATMA,ARSLAN,fatmaarslan@ce1.marmara.edu.tr,CS101,74,2
2014-43014,HUSEYIN,DILER,huseyindiler@ce1.marmara.edu.tr,CS231,88,1
2014-43014,HUSEYIN,DILER,huseyindiler@ce1.marmara.edu.tr,CS101,85,2
2014-79809,MEHMET,YILDIRIM,mehmetyildirim@ce1.marmara.edu.tr,CS101,39,2
2014-63565,UMUT,KAYA,umutkaya@ce1.marmara.edu.tr,CS231,29,1
2014-98618,AYSE,CAN,aysecan@ce1.marmara.edu.tr,CS231,42,2
2014-98618,AYSE,CAN,aysecan@ce1.marmara.edu.tr,CS101,42,2
2015-79398,GULSUM,AY,g.ay@ce1.marmara.edu.tr,CS231,32,2
2014-09848,LALE,PEK,lalepek@ce1.marmara.edu.tr,CS231,49,2
2014-65370,LALE,ARSLAN,lalearslan@ce1.marmara.edu.tr,CS101,40,1
2015-56674,MEHMET,HIKMET,m.hikmet@ce1.marmara.edu.tr,CS101,12,1
2015-56674,MEHMET,HIKMET,m.hikmet@ce1.marmara.edu.tr,CS102,11,1
2015-56674,MEHMET,HIKMET,m.hikmet@ce1.marmara.edu.tr,CS231,76,1
2014-81378,NUR,DOGAN,nurdogan@ce1.marmara.edu.tr,CS101,83,1
2014-73707,UGUR,ESEN,uguresen@ce1.marmara.edu.tr,CS231,50,1
2014-73707,UGUR,ESEN,uguresen@ce1.marmara.edu.tr,CS101,54,2
2014-05879,EMRE,ARSLAN,emrearslan@ce1.marmara.edu.tr,CS101,53,1
2015-72092,BETUL,AKTAS,b.aktas@ce1.marmara.edu.tr,CS231,86,2
2014-25450,NURAY,PEK,nuraypek@ce1.marmara.edu.tr,CS101,26,1
2014-25450,NURAY,PEK,nuraypek@ce1.marmara.edu.tr,CS102,35,2
2014-70101,AZRA,HIKMET,azrahikmet@ce1.marmara.edu.tr,CS101,35,1
2014-70101,AZRA,HIKMET,azrahikmet@ce1.marmara.edu.tr,CS231,91,2
2015-44068,SEMRA,PEK,s.pek@ce1.marmara.edu.tr,CS231,96,2
2014-28443,HUSEYIN,KURT,huseyinkurt@ce1.marmara.edu.tr,CS101,10,1
2014-28443,HUSEYIN,KURT,huseyinkurt@ce1.marmara.edu.tr,CS102,49,2
2014-28443,HUSEYIN,KURT,huseyinkurt@ce1.marmara.edu.tr,CS231,88,1
2014-28443,HUSEYIN,KURT,huseyinkurt@ce1.marmara.edu.tr,CS365,30,2
2014-45517,OKAN,FATIH,okanfatih@ce1.marmara.edu.tr,CS101,59,1
2014-76489,ASLI,AYDOGAN,asliaydogan@ce1.marmara.edu.tr,CS101,10,1
2014-76489,ASLI,AYDOGAN,asliaydogan@ce1.marmara.edu.tr,CS231,43,2
2015-78388,OKAN,CELIK,o.celik@ce1.marmara.edu.tr,CS101,79,2
2015-78388,OKAN,CELIK,o.celik@ce1.marmara.edu.tr,CS231,91,1
2015-84734,FIKRET,PEK,f.pek@ce1.marmara.edu.tr,CS231,65,1
2015-42510,AHMET,HIKMET,a.hikmet@ce1.marmara.edu.tr,CS231,70,1
2014-57721,FIKRET,KARA,fikretkara@ce1.marmara.edu.tr,CS101,61,2
2014-17264,HUSEYIN,CAN,huseyincan@ce1.marmara.edu.tr,CS101,65,2
2014-17264,HUSEYIN,CAN,huseyincan@ce1.marmara.edu.tr,CS231,13,1
2014-17264,HUSEYIN,CAN,huseyincan@ce1.marmara.edu.tr,CS102,63,2
2014-73553,LALE,ASLAN,laleaslan@ce1.marmara.edu.tr,CS231,32,2
2014-73553,LALE,ASLAN,laleaslan@ce1.marmara.edu.tr,CS101,25,1
2015-72103,ALI,ISIK,a.isik@ce1.marmara.edu.tr,CS231,30,1
2014-81507,AYSE,KOC,aysekoc@ce1.marmara.edu.tr,CS231,62,1
2015-97403,AHMET,AYDIN,a.aydin@ce1.marmara.edu.tr,CS101,86,2
2015-97403,AHMET,AYDIN,a.aydin@ce1.marmara.edu.tr,CS102,27,2
2015-97403,AHMET,AYDIN,a.aydin@ce1.marmara.edu.tr,CS231,54,1
2014-14674,HILAL,AY,hilalay@ce1.marmara.edu.tr,CS101,25,1
2014-14674,HILAL,AY,hilalay@ce1.marmara.edu.tr,CS102,76,2
2014-17523,AHMET,ASLAN,ahmetaslan@ce1.marmara.edu.tr,CS231,87,1
2014-13806,BILGE,OZKAN,bilgeozkan@ce1.marmara.edu.tr,CS101,81,1
2015-07314,OKAN,KAYA,o.kaya@ce1.marmara.edu.tr,CS231,60,1
2015-07314,OKAN,KAYA,o.kaya@ce1.marmara.edu.tr,CS101,77,2
2015-07314,OKAN,KAYA,o.kaya@ce1.marmara.edu.tr,CS102,22,2
2014-91735,ELIF,ESEN,elifesen@ce1.marmara.edu.tr,CS231,49,1
2014-25907,ASLI,YILDIRIM,asliyildirim@ce1.marmara.edu.tr,CS101,53,2
2014-25907,ASLI,YILDIRIM,asliyildirim@ce1.marmara.edu.tr,CS102,16,2
2014-86331,FIKRET,YILMAZ,fikretyilmaz@ce1.marmara.edu.tr,CS101,57,2
2015-41235,EGE,OZKAN,e.ozkan@ce1.marmara.edu.tr,CS231,94,1
2015-46266,NISA,ESEN,n.esen@ce1.marmara.edu.tr,CS231,93,1
2015-25841,TUNA,KOC,t.koc@ce1.marmara.edu.tr,CS101,43,1
2015-79662,UGUR,HIKMET,u.hikmet@ce1.marmara.edu.tr,CS101,22,2
2014-58838,RABIA,ESEN,rabiaesen@ce1.marmara.edu.tr,CS231,39,2
2014-58838,RABIA,ESEN,rabiaesen@ce1.marmara.edu.tr,CS101,20,1
2014-58838,RABIA,ESEN,rabiaesen@ce1.marmara.edu.tr,CS102,29,2
2015-26118,GULSUM,HIKMET,g.hikmet@ce1.marmara.edu.tr,CS231,12,1
2014-82390,ASLI,DILER,aslidiler@ce1.marmara.edu.tr,CS101,99,2
2014-82390,ASLI,DILER,aslidiler@ce1.marmara.edu.tr,CS102,89,2
2015-54912,NUR,ARSLAN,n.arslan@ce1.marmara.edu.tr,CS231,87,2
2015-89549,CIGDEM,DILER,c.diler@ce1.marmara.edu.tr,CS231,95,2
2014-85473,AHMET,KAYA,ahmetkaya@ce1.marmara.edu.tr,CS231,84,1
2014-82123,MUSTAFA,ASLAN,mustafaaslan@ce1.marmara.edu.tr,CS231,73,1
2015-34837,BILGE,CELIK,b.celik@ce1.marmara.edu.tr,CS101,72,2
2015-34837,BILGE,CELIK,b.celik@ce1.marmara.edu.tr,CS231,24,1
2015-94744,EGE,KURT,e.kurt@ce1.marmara.edu.tr,CS101,71,2
2015-94744,EGE,KURT,e.kurt@ce1.marmara.edu.tr,CS102,28,1
2015-32693,HUSEYIN,KARA,h.kara@ce1.marmara.edu.tr,CS101,81,1
2015-32693,HUSEYIN,KARA,h.kara@ce1.marmara.edu.tr,CS102,66,2
2014-43439,SALIH,KOC,salihkoc@ce1.marmara.edu.tr,CS231,80,2
2015-54857,EGE,OZER,e.ozer@ce1.marmara.edu.tr,CS231,92,2
2015-54857,EGE,OZER,e.ozer@ce1.marmara.edu.tr,CS101,36,2
2015-54857,EGE,OZER,e.ozer@ce1.marmara.edu.tr,CS102,37,2
2014-66656,EGE,ISIK,egeisik@ce1.marmara.edu.tr,CS231,37,2
2015-95673,AHMET,YILDIRIM,a.yildirim@ce1.marmara.edu.tr,CS101,18,1
2014-41132,AYLIN,ISIK,aylinisik@ce1.marmara.edu.tr,CS231,11,1
2014-41132,AYLIN,ISIK,aylinisik@ce1.marmara.edu.tr,CS101,93,2
2014-85511,ELIF,GUL,elifgul@ce1.marmara.edu.tr,CS231,17,2
2014-85511,ELIF,GUL,elifgul@ce1.marmara.edu.tr,CS101,43,2
2015-75088,RABIA,YILMAZ,r.yilmaz@ce1.marmara.edu.tr,CS101,39,2
2014-09178,HUSEYIN,OZDEMIR,huseyinozdemir@ce1.marmara.edu.tr,CS101,23,1
2014-09178,HUSEYIN,OZDEMIR,huseyinozdemir@ce1.marmara.edu.tr,CS102,89,1
2014-34925,SALIH,OZDEMIR,salihozdemir@ce1.marmara.edu.tr,CS231,99,2
2014-34925,SALIH,OZDEMIR,salihozdemir@ce1.marmara.edu.tr,CS101,20,1
2015-10261,AYSE,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS231,13,2
2014-14932,RABIA,DILER,rabiadiler@ce1.marmara.edu.tr,CS231,27,2
2015-84171,ASLI,FATIH,a.fatih@ce1.marmara.edu.tr,CS231,88,1
2015-25986,FIKRET,CAN,f.can@ce1.marmara.edu.tr,CS231,37,1
2015-44845,RABIA,CAN,r.can@ce1.marmara.edu.tr,CS231,82,2
2015-44845,RABIA,CAN,r.can@ce1.marmara.edu.tr,CS101,75,1
2014-30664,HARUN,KOC,harunkoc@ce1.marmara.edu.tr,CS231,61,2
2015-55536,OKAN,HIKMET,o.hikmet@ce1.marmara.edu.tr,CS231,62,1
2015-86254,UMUT,FATIH,u.fatih@ce1.marmara.edu.tr,CS231,84,1
2015-86254,UMUT,FATIH,u.fatih@ce1.marmara.edu.tr,CS101,63,2
2015-09384,CIGDEM,KOC,c.koc@ce1.marmara.edu.tr,CS101,95,2
2015-97862,LALE,KURT,l.kurt@ce1.marmara.edu.tr,CS101,20,2
2015-97862,LALE,KURT,l.kurt@ce1.marmara.edu.tr,CS102,12,1
2015-97862,LALE,KURT,l.kurt@ce1.marmara.edu.tr,CS231,64,1
2015-30674,NURAY,AYDOGAN,n.aydogan@ce1.marmara.edu.tr,CS231,23,2
2015-30674,NURAY,AYDOGAN,n.aydogan@ce1.marmara.edu.tr,CS101,68,2
2015-55386,NISA,KARA,n.kara@ce1.marmara.edu.tr,CS231,38,1
2015-55386,NISA,KARA,n.kara@ce1.marmara.edu.tr,CS101,72,2
2014-65556,SIBEL,AYDIN,sibelaydin@ce1.marmara.edu.tr,CS231,99,2
2014-36432,ELIF,CAN,elifcan@ce1.marmara.edu.tr,CS101,40,1
2014-36432,ELIF,CAN,elifcan@ce1.marmara.edu.tr,CS231,38,1
2014-23207,NUR,DOGAN,nurdogan@ce1.marmara.edu.tr,CS231,89,2
2015-21996,EFE,ASLAN,e.aslan@ce1.marmara.edu.tr,CS101,65,1
2015-36648,HARUN,OZDEMIR,h.ozdemir@ce1.marmara.edu.tr,CS231,72,1
2015-94012,ELIF,GUL,e.gul@ce1.marmara.edu.tr,CS101,71,2
2015-94012,ELIF,GUL,e.gul@ce1.marmara.edu.tr,CS102,25,2
2015-91503,SALIH,ISIK,s.isik@ce1.marmara.edu.tr,CS231,32,1
2015-91503,SALIH,ISIK,s.isik@ce1.marmara.edu.tr,CS101,62,2
2015-68748,CAN,ARSLAN,c.arslan@ce1.marmara.edu.tr,CS101,26,2
2015-47632,ASLI,YILDIRIM,a.yildirim@ce1.marmara.edu.tr,CS101,28,2
2015-40560,HILAL,GURCAN,h.gurcan@ce1.marmara.edu.tr,CS101,32,1
2015-40560,HILAL,GURCAN,h.gurcan@ce1.marmara.edu.tr,CS231,87,2
2015-52980,BILGE,DILER,b.diler@ce1.marmara.edu.tr,CS231,71,1
2014-76665,UMUT,CAN,umutcan@ce1.marmara.edu.tr,CS231,53,1
2015-51961,ELIF,KARA,e.kara@ce1.marmara.edu.tr,CS101,48,1
2015-51961,ELIF,KARA,e.kara@ce1.marmara.edu.tr,CS231,60,1
2014-74766,OZGUR,SIMSEK,ozgursimsek@ce1.marmara.edu.tr,CS101,70,2
2014-74766,OZGUR,SIMSEK,ozgursimsek@ce1.marmara.edu.tr,CS231,42,2
2014-07918,CIGDEM,OZER,cigdemozer@ce1.marmara.edu.tr,CS231,11,2
2014-17043,HARUN,ASLAN,harunaslan@ce1.marmara.edu.tr,CS231,49,1
2015-71070,UMUT,AYDIN,u.aydin@ce1.marmara.edu.tr,CS101,75,1
2015-71070,UMUT,AYDIN,u.aydin@ce1.marmara.edu.tr,CS102,79,1
2015-97715,GULSUM,CELIK,g.celik@ce1.marmara.edu.tr,CS101,11,1
2015-97715,GULSUM,CELIK,g.celik@ce1.marmara.edu.tr,CS231,43,2
2014-75144,NURAY,KAYA,nuraykaya@ce1.marmara.edu.tr,CS231,62,2
2015-45358,ISMAIL,ARSLAN,i.arslan@ce1.marmara.edu.tr,CS231,19,1
2014-73798,AYSE,AYDOGAN,ayseaydogan@ce1.marmara.edu.tr,CS101,73,1
2014-70738,HILAL,DILER,hilaldiler@ce1.marmara.edu.tr,CS231,58,2
2015-13106,MUSTAFA,KOC,m.koc@ce1.marmara.edu.tr,CS231,26,2
2015-13106,MUSTAFA,KOC,m.koc@ce1.marmara.edu.tr,CS101,54,1
2015-70786,RABIA,OZKAN,r.ozkan@ce1.marmara.edu.tr,CS231,90,2
2015-70786,RABIA,OZKAN,r.ozkan@ce1.marmara.edu.tr,CS101,10,1
2015-28674,EFE,ASLAN,e.aslan@ce1.marmara.edu.tr,CS101,75,1
2014-67261,SEMRA,DOGAN,semradogan@ce1.marmara.edu.tr,CS101,75,2
2014-74479,HARUN,CELIK,haruncelik@ce1.marmara.edu.tr,CS101,50,2
2014-74479,HARUN,CELIK,haruncelik@ce1.marmara.edu.tr,CS231,56,2
2014-74479,HARUN,CELIK,haruncelik@ce1.marmara.edu.tr,CS102,64,2
2015-78217,CIGDEM,ILHAN,c.ilhan@ce1.marmara.edu.tr,CS231,62,1
2015-78020,AHMET,KARA,a.kara@ce1.marmara.edu.tr,CS101,87,2
2015-78020,AHMET,KARA,a.kara@ce1.marmara.edu.tr,CS102,43,1
2014-82115,LALE,AY,laleay@ce1.marmara.edu.tr,CS231,97,2
2015-37242,FATMA,ASLAN,f.aslan@ce1.marmara.edu.tr,CS101,20,1
2015-37242,FATMA,ASLAN,f.aslan@ce1.marmara.edu.tr,CS231,72,1
2015-58374,AZRA,AYDIN,a.aydin@ce1.marmara.edu.tr,CS101,63,2
2014-54340,UMUT,KOC,umutkoc@ce1.marmara.edu.tr,CS231,44,1
2014-28306,UMUT,SIMSEK,umutsimsek@ce1.marmara.edu.tr,CS101,64,1
2014-66097,CANAN,DILER,canandiler@ce1.marmara.edu.tr,CS231,25,1
2015-41205,HUSEYIN,ASLAN,h.aslan@ce1.marmara.edu.tr,CS231,16,2
2015-75380,EGE,GURCAN,e.gurcan@ce1.marmara.edu.tr,CS231,61,1
2014-90780,AHMET,FATIH,ahmetfatih@ce1.marmara.edu.tr,CS101,31,2
2015-37940,HASAN,OZDEMIR,h.ozdemir@ce1.marmara.edu.tr,CS231,85,1
2014-40150,RABIA,SULEYMAN,rabiasuleyman@ce1.marmara.edu.tr,CS101,56,2
2014-31057,ISMAIL,ILHAN,ismaililhan@ce1.marmara.edu.tr,CS101,29,2
2014-95187,HILAL,KARA,hilalkara@ce1.marmara.edu.tr,CS101,33,2
2014-95187,HILAL,KARA,hilalkara@ce1.marmara.edu.tr,CS102,19,2
2014-95187,HILAL,KARA,hilalkara@ce1.marmara.edu.tr,CS231,100,1
2015-32113,FATMA,AY,f.ay@ce1.marmara.edu.tr,CS231,42,1
2015-83856,TUNA,KARA,t.kara@ce1.marmara.edu.tr,CS101,96,2
2015-07158,SIBEL,OZER,s.ozer@ce1.marmara.edu.tr,CS231,46,1
2015-07158,SIBEL,OZER,s.ozer@ce1.marmara.edu.tr,CS101,28,1
2015-07158,SIBEL,OZER,s.ozer@ce1.marmara.edu.tr,CS102,94,2
2014-18277,EGE,KARA,egekara@ce1.marmara.edu.tr,CS101,72,2
2014-18277,EGE,KARA,egekara@ce1.marmara.edu.tr,CS231,92,1
2015-21199,TUNA,HIKMET,t.hikmet@ce1.marmara.edu.tr,CS231,76,2
2014-18968,NUR,KAYA,nurkaya@ce1.marmara.edu.tr,CS101,71,1
2014-46464,HARUN,KARA,harunkara@ce1.marmara.edu.tr,CS101,22,1
2014-46464,HARUN,KARA,harunkara@ce1.marmara.edu.tr,CS102,10,2
2014-46464,HARUN,KARA,harunkara@ce1.marmara.edu.tr,CS231,69,1
2014-46464,HARUN,KARA,harunkara@ce1.marmara.edu.tr,CS464,15,2
2015-59817,AYSE,KURT,a.kurt@ce1.marmara.edu.tr,CS231,60,1
2014-81089,HARUN,HIKMET,harunhikmet@ce1.marmara.edu.tr,CS231,51,2
2014-06157,VELI,KOC,velikoc@ce1.marmara.edu.tr,CS231,71,2
2014-17823,SIBEL,OZKAN,sibelozkan@ce1.marmara.edu.tr,CS231,94,1
2015-34524,RABIA,SULEYMAN,r.suleyman@ce1.marmara.edu.tr,CS231,79,1
2015-34524,RABIA,SULEYMAN,r.suleyman@ce1.marmara.edu.tr,CS101,45,2
2015-48799,RABIA,OZDEMIR,r.ozdemir@ce1.marmara.edu.tr,CS101,91,1
2015-79349,NISA,OZER,n.ozer@ce1.marmara.edu.tr,CS231,55,1
2014-34225,HUSEYIN,FATIH,huseyinfatih@ce1.marmara.edu.tr,CS231,67,1
2014-00580,BILGE,KOC,bilgekoc@ce1.marmara.edu.tr,CS231,26,2
2015-10943,TUNA,OZER,t.ozer@ce1.marmara.edu.tr,CS231,51,2
2014-23722,LALE,ASLAN,laleaslan@ce1.marmara.edu.tr,CS231,69,1
2015-91720,NURAY,KAYA,n.kaya@ce1.marmara.edu.tr,CS231,53,1
2014-79334,AHMET,SULEYMAN,ahmetsuleyman@ce1.marmara.edu.tr,CS231,59,1
2014-79334,AHMET,SULEYMAN,ahmetsuleyman@ce1.marmara.edu.tr,CS101,55,2
2014-82971,AHMET,AKTAS,ahmetaktas@ce1.marmara.edu.tr,CS231,34,2
2014-82971,AHMET,AKTAS,ahmetaktas@ce1.marmara.edu.tr,CS101,31,2
2015-12601,AYSE,CELIK,a.celik@ce1.marmara.edu.tr,CS231,65,2
2015-12601,AYSE,CELIK,a.celik@ce1.marmara.edu.tr,CS101,77,1
2015-52147,HASAN,KOC,h.koc@ce1.marmara.edu.tr,CS231,26,2
2014-62544,EFE,AKTAS,efeaktas@ce1.marmara.edu.tr,CS231,10,1
2015-33336,VELI,GUL,v.gul@ce1.marmara.edu.tr,CS101,15,2
2015-33336,VELI,GUL,v.gul@ce1.marmara.edu.tr,CS102,16,1
2015-42764,NISA,AYDIN,n.aydin@ce1.marmara.edu.tr,CS231,95,1
2015-57063,HUSEYIN,OZER,h.ozer@ce1.marmara.edu.tr,CS101,24,2
2014-23407,LALE,GURCAN,lalegurcan@ce1.marmara.edu.tr,CS231,28,2
2014-96792,EGE,AY,egeay@ce1.marmara.edu.tr,CS101,88,2
2014-85918,SALIH,OZDEMIR,salihozdemir@ce1.marmara.edu.tr,CS231,77,2
2014-47921,LALE,GURCAN,lalegurcan@ce1.marmara.edu.tr,CS101,54,2
2015-25700,AHMET,CELIK,a.celik@ce1.marmara.edu.tr,CS101,61,2
2014-37323,AHMET,HIKMET,ahmethikmet@ce1.marmara.edu.tr,CS231,97,2
2014-37323,AHMET,HIKMET,ahmethikmet@ce1.marmara.edu.tr,CS101,51,1
2015-53911,SALIH,ESEN,s.esen@ce1.marmara.edu.tr,CS101,55,1
2015-53911,SALIH,ESEN,s.esen@ce1.marmara.edu.tr,CS231,67,2
2015-47202,CIGDEM,KAYA,c.kaya@ce1.marmara.edu.tr,CS231,57,2
2015-82413,ALI,PEK,a.pek@ce1.marmara.edu.tr,CS231,43,1
2015-82413,ALI,PEK,a.pek@ce1.marmara.edu.tr,CS101,40,2
2014-15627,HASAN,GUL,hasangul@ce1.marmara.edu.tr,CS231,70,2
2015-96814,RABIA,DILER,r.diler@ce1.marmara.edu.tr,CS101,54,1
2015-20807,ELIF,PEK,e.pek@ce1.marmara.edu.tr,CS231,59,1
2014-16425,NUR,KURT,nurkurt@ce1.marmara.edu.tr,CS101,13,2
2014-16425,NUR,KURT,nurkurt@ce1.marmara.edu.tr,CS231,41,1
2014-14822,ASLI,OZDEMIR,asliozdemir@ce1.marmara.edu.tr,CS101,60,1
2014-14822,ASLI,OZDEMIR,asliozdemir@ce1.marmara.edu.tr,CS102,47,1
2014-14822,ASLI,OZDEMIR,asliozdemir@ce1.marmara.edu.tr,CS464,96,2
2014-66005,CAN,OZKAN,canozkan@ce1.marmara.edu.tr,CS101,84,1
2014-07545,NURAY,ASLAN,nurayaslan@ce1.marmara.edu.tr,CS101,84,2
2015-45121,OZGUR,DILER,o.diler@ce1.marmara.edu.tr,CS231,84,2
2015-34414,VELI,KOC,v.koc@ce1.marmara.edu.tr,CS231,34,1
2014-17041,HUSEYIN,AY,huseyinay@ce1.marmara.edu.tr,CS101,99,1
2014-17041,HUSEYIN,AY,huseyinay@ce1.marmara.edu.tr,CS231,37,1
2014-76289,VELI,ASLAN,veliaslan@ce1.marmara.edu.tr,CS231,29,1
2014-76289,VELI,ASLAN,veliaslan@ce1.marmara.edu.tr,CS101,79,1
2014-76289,VELI,ASLAN,veliaslan@ce1.marmara.edu.tr,CS102,98,1
2015-19409,ISMAIL,AYDIN,i.aydin@ce1.marmara.edu.tr,CS101,71,1
2015-86643,CAN,KAYA,c.kaya@ce1.marmara.edu.tr,CS101,68,1
2014-28877,ASLI,AYDOGAN,asliaydogan@ce1.marmara.edu.tr,CS231,88,1
2014-28877,ASLI,AYDOGAN,asliaydogan@ce1.marmara.edu.tr,CS101,46,2
2014-10501,LALE,GURCAN,lalegurcan@ce1.marmara.edu.tr,CS101,77,2
2014-69229,MUSTAFA,KARA,mustafakara@ce1.marmara.edu.tr,CS101,43,2
2015-92486,SIBEL,OZER,s.ozer@ce1.marmara.edu.tr,CS101,98,2
2015-92486,SIBEL,OZER,s.ozer@ce1.marmara.edu.tr,CS231,31,2
2015-92486,SIBEL,OZER,s.ozer@ce1.marmara.edu.tr,CS102,73,2
2014-65335,EFE,DILER,efediler@ce1.marmara.edu.tr,CS101,67,2
2014-66688,SIBEL,DILER,sibeldiler@ce1.marmara.edu.tr,CS231,65,2
2014-66688,SIBEL,DILER,sibeldiler@ce1.marmara.edu.tr,CS101,100,2
2014-23210,GULSUM,AKTAS,gulsumaktas@ce1.marmara.edu.tr,CS231,86,1
2014-23210,GULSUM,AKTAS,gulsumaktas@ce1.marmara.edu.tr,CS101,14,2
2014-91716,HILAL,OZER,hilalozer@ce1.marmara.edu.tr,CS101,74,2
2014-64843,HARUN,AYDIN,harunaydin@ce1.marmara.edu.tr,CS231,42,2
2015-00092,TUNA,AY,t.ay@ce1.marmara.edu.tr,CS231,100,1
2014-40827,NISA,KOC,nisakoc@ce1.marmara.edu.tr,CS101,24,2
2015-66083,BETUL,ILHAN,b.ilhan@ce1.marmara.edu.tr,CS101,42,2
2014-14433,ISMAIL,SIMSEK,ismailsimsek@ce1.marmara.edu.tr,CS101,67,1
2015-43442,HUSEYIN,YILDIRIM,h.yildirim@ce1.marmara.edu.tr,CS231,48,2
2015-44276,OZGUR,AYDOGAN,o.aydogan@ce1.marmara.edu.tr,CS101,67,1
2015-44276,OZGUR,AYDOGAN,o.aydogan@ce1.marmara.edu.tr,CS231,80,2
2014-30694,OKAN,YILMAZ,okanyilmaz@ce1.marmara.edu.tr,CS101,80,1
2014-30694,OKAN,YILMAZ,okanyilmaz@ce1.marmara.edu.tr,CS102,47,1
2015-02714,ASLI,HIKMET,a.hikmet@ce1.marmara.edu.tr,CS231,56,2
2015-68727,CANAN,SULEYMAN,c.suleyman@ce1.marmara.edu.tr,CS101,15,1
2015-19348,NUR,GUL,n.gul@ce1.marmara.edu.tr,CS101,14,1
2015-19348,NUR,GUL,n.gul@ce1.marmara.edu.tr,CS231,47,1
2015-66586,GULSUM,DOGAN,g.dogan@ce1.marmara.edu.tr,CS101,41,2
2015-66586,GULSUM,DOGAN,g.dogan@ce1.marmara.edu.tr,CS102,83,2
