student_id, name,surname,email,lecture,points, how_many_times_attended
2015-91706,EGE,YILMAZ,e.yilmaz@ce1.marmara.edu.tr,CS102,27,2
2015-91706,EGE,YILMAZ,e.yilmaz@ce1.marmara.edu.tr,CS231,13,1
2015-06615,SIBEL,PEK,s.pek@ce1.marmara.edu.tr,CS231,94,1
2015-06615,SIBEL,PEK,s.pek@ce1.marmara.edu.tr,CS101,69,2
2014-00783,NURAY,DILER,nuraydiler@ce1.marmara.edu.tr,CS231,98,2
2014-57796,BETUL,OZKAN,betulozkan@ce1.marmara.edu.tr,CS231,67,1
2014-32831,FIKRET,KAYA,fikretkaya@ce1.marmara.edu.tr,CS101,72,1
2014-32831,FIKRET,KAYA,fikretkaya@ce1.marmara.edu.tr,CS102,69,2
2014-32831,FIKRET,KAYA,fikretkaya@ce1.marmara.edu.tr,CS464,96,1
2015-59063,AYLIN,OZER,a.ozer@ce1.marmara.edu.tr,CS101,52,1
2015-59063,AYLIN,OZER,a.ozer@ce1.marmara.edu.tr,CS231,96,1
2014-32106,AZRA,HIKMET,azrahikmet@ce1.marmara.edu.tr,CS101,93,1
2014-32106,AZRA,HIKMET,azrahikmet@ce1.marmara.edu.tr,CS102,62,1
2014-32106,AZRA,HIKMET,azrahikmet@ce1.marmara.edu.tr,CS464,60,2
2015-99403,NURAY,AY,n.ay@ce1.marmara.edu.tr,CS231,50,1
2014-99372,FATMA,AKTAS,fatmaaktas@ce1.marmara.edu.tr,CS231,78,2
2015-12443,ISMAIL,OZDEMIR,i.ozdemir@ce1.marmara.edu.tr,CS101,22,2
2015-12443,ISMAIL,OZDEMIR,i.ozdemir@ce1.marmara.edu.tr,CS231,98,1
2015-12443,ISMAIL,OZDEMIR,i.ozdemir@ce1.marmara.edu.tr,CS102,69,2
2014-47607,ELIF,HIKMET,elifhikmet@ce1.marmara.edu.tr,CS231,36,2
2014-76037,EMRE,ISIK,emreisik@ce1.marmara.edu.tr,CS231,45,1
2014-50549,EMRE,DOGAN,emredogan@ce1.marmara.edu.tr,CS231,54,2
2014-75398,CIGDEM,KARA,cigdemkara@ce1.marmara.edu.tr,CS101,32,2
2014-75398,CIGDEM,KARA,cigdemkara@ce1.marmara.edu.tr,CS102,83,2
2014-75398,CIGDEM,KARA,cigdemkara@ce1.marmara.edu.tr,CS464,75,1
2014-75398,CIGDEM,KARA,cigdemkara@ce1.marmara.edu.tr,CS231,57,1
2015-14656,NURAY,YILMAZ,n.yilmaz@ce1.marmara.edu.tr,CS231,66,1
2015-14656,NURAY,YILMAZ,n.yilmaz@ce1.marmara.edu.tr,CS101,14,2
2014-98499,LALE,ISIK,laleisik@ce1.marmara.edu.tr,CS231,55,2
2015-00833,RABIA,ILHAN,r.ilhan@ce1.marmara.edu.tr,CS231,82,1
2015-81077,HILAL,OZDEMIR,h.ozdemir@ce1.marmara.edu.tr,CS101,31,2
2015-72309,TUNA,GURCAN,t.gurcan@ce1.marmara.edu.tr,CS101,90,2
2015-92426,GULSUM,DILER,g.diler@ce1.marmara.edu.tr,CS231,100,1
2014-19589,LALE,CELIK,lalecelik@ce1.marmara.edu.tr,CS101,21,2
2014-40065,SALIH,YILMAZ,salihyilmaz@ce1.marmara.edu.tr,CS101,20,2
2014-70293,CIGDEM,YILDIRIM,cigdemyildirim@ce1.marmara.edu.tr,CS231,69,1
2014-79358,BILGE,GUL,bilgegul@ce1.marmara.edu.tr,CS101,61,1
2014-34826,EGE,KARA,egekara@ce1.marmara.edu.tr,CS101,16,1
2015-00178,NUR,AY,n.ay@ce1.marmara.edu.tr,CS231,22,2
2015-43356,OZGUR,KARA,o.kara@ce1.marmara.edu.tr,CS101,93,1
2015-43356,OZGUR,KARA,o.kara@ce1.marmara.edu.tr,CS231,88,2
2015-43356,OZGUR,KARA,o.kara@ce1.marmara.edu.tr,CS102,10,2
2015-67509,EFE,SIMSEK,e.simsek@ce1.marmara.edu.tr,CS231,25,2
2015-67509,EFE,SIMSEK,e.simsek@ce1.marmara.edu.tr,CS101,38,1
2014-11796,VELI,OZKAN,veliozkan@ce1.marmara.edu.tr,CS101,23,2
2015-63749,LALE,ARSLAN,l.arslan@ce1.marmara.edu.tr,CS231,25,2
2014-83207,SALIH,ESEN,salihesen@ce1.marmara.edu.tr,CS231,48,2
2014-83207,SALIH,ESEN,salihesen@ce1.marmara.edu.tr,CS101,26,1
2015-29483,ASLI,YILMAZ,a.yilmaz@ce1.marmara.edu.tr,CS101,39,1
2014-72768,HARUN,DOGAN,harundogan@ce1.marmara.edu.tr,CS231,69,2
2014-06977,FIKRET,GURCAN,fikretgurcan@ce1.marmara.edu.tr,CS231,35,2
2014-06977,FIKRET,GURCAN,fikretgurcan@ce1.marmara.edu.tr,CS101,16,1
2014-63425,AYLIN,KARA,aylinkara@ce1.marmara.edu.tr,CS231,28,2
2014-63425,AYLIN,KARA,aylinkara@ce1.marmara.edu.tr,CS101,83,2
2014-29873,RABIA,ILHAN,rabiailhan@ce1.marmara.edu.tr,CS231,98,1
2015-76693,AYSE,KURT,a.kurt@ce1.marmara.edu.tr,CS231,59,2
2014-56387,SIBEL,CELIK,sibelcelik@ce1.marmara.edu.tr,CS231,61,2
2014-56387,SIBEL,CELIK,sibelcelik@ce1.marmara.edu.tr,CS101,86,1
2015-08019,GULSUM,ISIK,g.isik@ce1.marmara.edu.tr,CS231,18,1
2014-48188,VELI,AKTAS,veliaktas@ce1.marmara.edu.tr,CS101,17,2
2015-59888,VELI,KAYA,v.kaya@ce1.marmara.edu.tr,CS101,55,1
2014-72826,EFE,DILER,efediler@ce1.marmara.edu.tr,CS231,84,1
2015-85062,ASLI,AY,a.ay@ce1.marmara.edu.tr,CS231,26,1
2015-91972,AYSE,OZKAN,a.ozkan@ce1.marmara.edu.tr,CS101,88,1
2014-78666,TUNA,AYDIN,tunaaydin@ce1.marmara.edu.tr,CS101,77,1
2015-93590,EFE,FATIH,e.fatih@ce1.marmara.edu.tr,CS231,13,1
2015-93590,EFE,FATIH,e.fatih@ce1.marmara.edu.tr,CS101,78,2
2015-87661,EMRE,OZDEMIR,e.ozdemir@ce1.marmara.edu.tr,CS231,69,2
2015-87661,EMRE,OZDEMIR,e.ozdemir@ce1.marmara.edu.tr,CS101,30,2
2015-97013,AYSE,AYDOGAN,a.aydogan@ce1.marmara.edu.tr,CS231,43,2
2014-85131,HILAL,FATIH,hilalfatih@ce1.marmara.edu.tr,CS101,94,2
2014-85758,CAN,KARA,cankara@ce1.marmara.edu.tr,CS101,17,2
2014-85758,CAN,KARA,cankara@ce1.marmara.edu.tr,CS231,26,2
2015-30734,AYSE,SULEYMAN,a.suleyman@ce1.marmara.edu.tr,CS101,83,2
2015-30734,AYSE,SULEYMAN,a.suleyman@ce1.marmara.edu.tr,CS231,39,1
2014-04087,AZRA,HIKMET,azrahikmet@ce1.marmara.edu.tr,CS101,34,1
2015-20586,AYSE,PEK,a.pek@ce1.marmara.edu.tr,CS231,87,2
2015-20586,AYSE,PEK,a.pek@ce1.marmara.edu.tr,CS101,45,2
2015-20586,AYSE,PEK,a.pek@ce1.marmara.edu.tr,CS102,65,1
2014-85068,SIBEL,AYDOGAN,sibelaydogan@ce1.marmara.edu.tr,CS101,16,2
2015-13205,NISA,ARSLAN,n.arslan@ce1.marmara.edu.tr,CS231,89,1
2015-13205,NISA,ARSLAN,n.arslan@ce1.marmara.edu.tr,CS101,60,2
2014-53083,SIBEL,AYDOGAN,sibelaydogan@ce1.marmara.edu.tr,CS101,32,1
2014-16085,UGUR,ISIK,ugurisik@ce1.marmara.edu.tr,CS101,16,2
2014-16085,UGUR,ISIK,ugurisik@ce1.marmara.edu.tr,CS231,52,2
2014-53499,MUSTAFA,OZER,mustafaozer@ce1.marmara.edu.tr,CS101,42,2
2014-55284,UGUR,KAYA,ugurkaya@ce1.marmara.edu.tr,CS101,12,1
2014-41342,UGUR,AY,uguray@ce1.marmara.edu.tr,CS231,74,2
2015-16774,HARUN,DILER,h.diler@ce1.marmara.edu.tr,CS101,60,1
2015-27855,EGE,KARA,e.kara@ce1.marmara.edu.tr,CS101,52,2
2015-27855,EGE,KARA,e.kara@ce1.marmara.edu.tr,CS102,59,2
2014-79771,EMRE,PEK,emrepek@ce1.marmara.edu.tr,CS231,93,2
2014-79771,EMRE,PEK,emrepek@ce1.marmara.edu.tr,CS101,52,1
2015-22420,FATMA,YILMAZ,f.yilmaz@ce1.marmara.edu.tr,CS101,97,1
2014-70601,MEHMET,ARSLAN,mehmetarslan@ce1.marmara.edu.tr,CS231,81,1
2015-91762,LALE,ILHAN,l.ilhan@ce1.marmara.edu.tr,CS231,46,2
2015-91762,LALE,ILHAN,l.ilhan@ce1.marmara.edu.tr,CS101,24,1
2014-99215,MEHMET,OZER,mehmetozer@ce1.marmara.edu.tr,CS101,96,2
2014-04067,SEMRA,CELIK,semracelik@ce1.marmara.edu.tr,CS101,24,2
2014-04067,SEMRA,CELIK,semracelik@ce1.marmara.edu.tr,CS231,99,2
2014-04067,SEMRA,CELIK,semracelik@ce1.marmara.edu.tr,CS102,52,2
2014-06253,EGE,ISIK,egeisik@ce1.marmara.edu.tr,CS101,35,2
2014-06253,EGE,ISIK,egeisik@ce1.marmara.edu.tr,CS102,73,2
2015-77117,EMRE,OZDEMIR,e.ozdemir@ce1.marmara.edu.tr,CS231,48,2
2015-10557,HUSEYIN,DOGAN,h.dogan@ce1.marmara.edu.tr,CS231,24,2
2015-57646,NURAY,FATIH,n.fatih@ce1.marmara.edu.tr,CS101,56,2
2014-97668,HASAN,DOGAN,hasandogan@ce1.marmara.edu.tr,CS101,30,1
2014-97668,HASAN,DOGAN,hasandogan@ce1.marmara.edu.tr,CS231,92,1
2015-50571,HASAN,OZDEMIR,h.ozdemir@ce1.marmara.edu.tr,CS101,75,1
2015-25331,ELIF,SULEYMAN,e.suleyman@ce1.marmara.edu.tr,CS231,15,1
2015-25331,ELIF,SULEYMAN,e.suleyman@ce1.marmara.edu.tr,CS101,67,2
2014-12596,BILGE,HIKMET,bilgehikmet@ce1.marmara.edu.tr,CS231,90,1
2014-57993,EGE,SULEYMAN,egesuleyman@ce1.marmara.edu.tr,CS231,19,1
2014-66590,EFE,YILMAZ,efeyilmaz@ce1.marmara.edu.tr,CS231,12,1
2015-07138,CANAN,AYDOGAN,c.aydogan@ce1.marmara.edu.tr,CS231,41,1
2014-06838,AZRA,DILER,azradiler@ce1.marmara.edu.tr,CS101,49,2
2014-43108,VELI,OZDEMIR,veliozdemir@ce1.marmara.edu.tr,CS231,26,2
2014-23046,MUSTAFA,FATIH,mustafafatih@ce1.marmara.edu.tr,CS101,43,1
2014-52000,ASLI,GURCAN,asligurcan@ce1.marmara.edu.tr,CS231,12,2
2014-14028,CAN,CELIK,cancelik@ce1.marmara.edu.tr,CS101,87,2
2014-14028,CAN,CELIK,cancelik@ce1.marmara.edu.tr,CS102,76,1
2014-14028,CAN,CELIK,cancelik@ce1.marmara.edu.tr,CS464,36,1
2014-06563,EFE,ISIK,efeisik@ce1.marmara.edu.tr,CS101,42,2
2014-38011,ISMAIL,AYDIN,ismailaydin@ce1.marmara.edu.tr,CS231,43,2
2014-38011,ISMAIL,AYDIN,ismailaydin@ce1.marmara.edu.tr,CS101,36,2
2014-38011,ISMAIL,AYDIN,ismailaydin@ce1.marmara.edu.tr,CS102,51,2
2015-08229,VELI,GURCAN,v.gurcan@ce1.marmara.edu.tr,CS231,21,2
2015-17410,VELI,GURCAN,v.gurcan@ce1.marmara.edu.tr,CS231,70,1
2015-97185,CIGDEM,KURT,c.kurt@ce1.marmara.edu.tr,CS231,39,2
2015-97185,CIGDEM,KURT,c.kurt@ce1.marmara.edu.tr,CS101,45,1
2015-97185,CIGDEM,KURT,c.kurt@ce1.marmara.edu.tr,CS102,30,1
2014-53454,SIBEL,AYDIN,sibelaydin@ce1.marmara.edu.tr,CS231,31,2
2014-39440,BETUL,AKTAS,betulaktas@ce1.marmara.edu.tr,CS231,100,1
2015-95984,NUR,YILDIRIM,n.yildirim@ce1.marmara.edu.tr,CS231,22,1
2015-95984,NUR,YILDIRIM,n.yildirim@ce1.marmara.edu.tr,CS101,71,1
2015-95984,NUR,YILDIRIM,n.yildirim@ce1.marmara.edu.tr,CS102,89,1
2015-10606,GULSUM,GUL,g.gul@ce1.marmara.edu.tr,CS231,50,2
2015-10606,GULSUM,GUL,g.gul@ce1.marmara.edu.tr,CS101,30,2
2014-12144,HILAL,OZER,hilalozer@ce1.marmara.edu.tr,CS231,54,1
2015-11951,VELI,GURCAN,v.gurcan@ce1.marmara.edu.tr,CS101,50,1
2015-11951,VELI,GURCAN,v.gurcan@ce1.marmara.edu.tr,CS102,91,2
2014-94190,UMUT,YILDIRIM,umutyildirim@ce1.marmara.edu.tr,CS231,60,2
2015-85902,OKAN,FATIH,o.fatih@ce1.marmara.edu.tr,CS231,80,1
2014-25441,TUNA,GURCAN,tunagurcan@ce1.marmara.edu.tr,CS231,48,1
2015-85313,NISA,AKTAS,n.aktas@ce1.marmara.edu.tr,CS231,32,2
2015-85313,NISA,AKTAS,n.aktas@ce1.marmara.edu.tr,CS101,59,1
2015-96676,FIKRET,KARA,f.kara@ce1.marmara.edu.tr,CS101,15,2
2014-51103,CAN,FATIH,canfatih@ce1.marmara.edu.tr,CS231,82,2
2015-64061,CAN,OZDEMIR,c.ozdemir@ce1.marmara.edu.tr,CS231,35,2
2014-28153,BILGE,SULEYMAN,bilgesuleyman@ce1.marmara.edu.tr,CS101,97,2
2014-28153,BILGE,SULEYMAN,bilgesuleyman@ce1.marmara.edu.tr,CS102,99,1
2014-28153,BILGE,SULEYMAN,bilgesuleyman@ce1.marmara.edu.tr,CS464,38,2
2015-65801,BILGE,FATIH,b.fatih@ce1.marmara.edu.tr,CS231,78,2
2014-42718,CIGDEM,KAYA,cigdemkaya@ce1.marmara.edu.tr,CS231,55,1
2014-21129,SEMRA,AYDIN,semraaydin@ce1.marmara.edu.tr,CS101,39,2
2015-28380,ASLI,KURT,a.kurt@ce1.marmara.edu.tr,CS231,37,1
2015-28380,ASLI,KURT,a.kurt@ce1.marmara.edu.tr,CS101,18,2
2015-28380,ASLI,KURT,a.kurt@ce1.marmara.edu.tr,CS102,73,1
2015-28458,VELI,ARSLAN,v.arslan@ce1.marmara.edu.tr,CS231,11,1
2014-29461,EGE,GUL,egegul@ce1.marmara.edu.tr,CS231,67,1
2015-35236,SALIH,FATIH,s.fatih@ce1.marmara.edu.tr,CS101,86,2
2015-35236,SALIH,FATIH,s.fatih@ce1.marmara.edu.tr,CS231,96,1
2015-63518,NURAY,ASLAN,n.aslan@ce1.marmara.edu.tr,CS101,25,1
2014-20656,EGE,AY,egeay@ce1.marmara.edu.tr,CS231,32,2
2015-51520,CAN,DILER,c.diler@ce1.marmara.edu.tr,CS231,57,2
2015-34732,HUSEYIN,ASLAN,h.aslan@ce1.marmara.edu.tr,CS101,84,1
2014-13431,FIKRET,ASLAN,fikretaslan@ce1.marmara.edu.tr,CS231,78,2
2014-76346,FATMA,SIMSEK,fatmasimsek@ce1.marmara.edu.tr,CS231,79,2
2015-19927,HUSEYIN,ESEN,h.esen@ce1.marmara.edu.tr,CS231,12,2
2014-28920,HASAN,PEK,hasanpek@ce1.marmara.edu.tr,CS231,83,1
2014-28920,HASAN,PEK,hasanpek@ce1.marmara.edu.tr,CS101,39,1
2014-77620,FIKRET,OZER,fikretozer@ce1.marmara.edu.tr,CS101,35,1
2014-63020,SIBEL,DOGAN,sibeldogan@ce1.marmara.edu.tr,CS231,30,1
2014-34107,CAN,ARSLAN,canarslan@ce1.marmara.edu.tr,CS231,63,2
2014-34107,CAN,ARSLAN,canarslan@ce1.marmara.edu.tr,CS101,50,1
2014-66012,CANAN,KARA,canankara@ce1.marmara.edu.tr,CS231,59,1
2014-42963,GULSUM,YILMAZ,gulsumyilmaz@ce1.marmara.edu.tr,CS231,86,2
2014-26863,CANAN,AKTAS,cananaktas@ce1.marmara.edu.tr,CS101,55,1
2014-26863,CANAN,AKTAS,cananaktas@ce1.marmara.edu.tr,CS231,39,2
2015-33343,LALE,GURCAN,l.gurcan@ce1.marmara.edu.tr,CS101,23,2
2015-40875,ISMAIL,HIKMET,i.hikmet@ce1.marmara.edu.tr,CS101,48,1
2015-40875,ISMAIL,HIKMET,i.hikmet@ce1.marmara.edu.tr,CS231,36,2
2015-06991,OKAN,ILHAN,o.ilhan@ce1.marmara.edu.tr,CS231,44,1
2015-35628,NURAY,KURT,n.kurt@ce1.marmara.edu.tr,CS231,18,1
2014-03581,NURAY,AYDIN,nurayaydin@ce1.marmara.edu.tr,CS101,60,2
2014-46841,MUSTAFA,HIKMET,mustafahikmet@ce1.marmara.edu.tr,CS231,35,2
2015-22033,BILGE,AY,b.ay@ce1.marmara.edu.tr,CS231,77,1
2015-17570,ASLI,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS231,42,1
2015-86000,RABIA,DILER,r.diler@ce1.marmara.edu.tr,CS231,77,1
2014-27333,CIGDEM,YILDIRIM,cigdemyildirim@ce1.marmara.edu.tr,CS101,38,1
2015-02552,HARUN,CAN,h.can@ce1.marmara.edu.tr,CS231,61,1
2015-02552,HARUN,CAN,h.can@ce1.marmara.edu.tr,CS101,79,1
2015-02552,HARUN,CAN,h.can@ce1.marmara.edu.tr,CS102,68,2
2015-93685,HASAN,ILHAN,h.ilhan@ce1.marmara.edu.tr,CS231,13,2
2015-93685,HASAN,ILHAN,h.ilhan@ce1.marmara.edu.tr,CS101,61,1
2015-93685,HASAN,ILHAN,h.ilhan@ce1.marmara.edu.tr,CS102,38,2
2015-27047,LALE,ISIK,l.isik@ce1.marmara.edu.tr,CS101,18,1
2015-27047,LALE,ISIK,l.isik@ce1.marmara.edu.tr,CS102,21,1
2015-72225,NURAY,OZDEMIR,n.ozdemir@ce1.marmara.edu.tr,CS101,72,2
2014-11672,OZGUR,CAN,ozgurcan@ce1.marmara.edu.tr,CS101,32,2
2014-11672,OZGUR,CAN,ozgurcan@ce1.marmara.edu.tr,CS231,52,2
2015-62776,HUSEYIN,HIKMET,h.hikmet@ce1.marmara.edu.tr,CS101,19,1
2015-10349,SEMRA,PEK,s.pek@ce1.marmara.edu.tr,CS101,33,1
2015-10349,SEMRA,PEK,s.pek@ce1.marmara.edu.tr,CS102,91,1
2015-42543,HASAN,FATIH,h.fatih@ce1.marmara.edu.tr,CS101,24,1
2014-52293,CIGDEM,HIKMET,cigdemhikmet@ce1.marmara.edu.tr,CS101,64,2
2015-67302,MEHMET,ESEN,m.esen@ce1.marmara.edu.tr,CS101,42,1
2014-59703,BETUL,GURCAN,betulgurcan@ce1.marmara.edu.tr,CS101,54,2
2014-59703,BETUL,GURCAN,betulgurcan@ce1.marmara.edu.tr,CS231,72,1
2015-36333,SEMRA,GURCAN,s.gurcan@ce1.marmara.edu.tr,CS231,31,2
2014-08772,ELIF,OZDEMIR,elifozdemir@ce1.marmara.edu.tr,CS231,78,1
2015-49232,CAN,CELIK,c.celik@ce1.marmara.edu.tr,CS101,11,2
2014-79783,ALI,AY,aliay@ce1.marmara.edu.tr,CS101,48,1
2015-40513,FATMA,CAN,f.can@ce1.marmara.edu.tr,CS101,64,1
2015-89502,RABIA,ARSLAN,r.arslan@ce1.marmara.edu.tr,CS101,100,1
2015-60215,MUSTAFA,AYDOGAN,m.aydogan@ce1.marmara.edu.tr,CS231,33,2
2015-76179,AYLIN,OZKAN,a.ozkan@ce1.marmara.edu.tr,CS231,66,2
2014-19565,LALE,KOC,lalekoc@ce1.marmara.edu.tr,CS231,10,2
2014-52242,LALE,KOC,lalekoc@ce1.marmara.edu.tr,CS231,39,1
2014-12279,HARUN,DOGAN,harundogan@ce1.marmara.edu.tr,CS231,55,2
2015-39260,FIKRET,PEK,f.pek@ce1.marmara.edu.tr,CS231,80,2
2014-51772,OZGUR,CAN,ozgurcan@ce1.marmara.edu.tr,CS101,52,2
2014-51772,OZGUR,CAN,ozgurcan@ce1.marmara.edu.tr,CS231,41,2
2014-51772,OZGUR,CAN,ozgurcan@ce1.marmara.edu.tr,CS102,26,2
2015-51182,SIBEL,AYDIN,s.aydin@ce1.marmara.edu.tr,CS231,13,2
2015-51182,SIBEL,AYDIN,s.aydin@ce1.marmara.edu.tr,CS101,62,2
2015-59059,UMUT,DOGAN,u.dogan@ce1.marmara.edu.tr,CS231,44,2
2014-98129,RABIA,GUL,rabiagul@ce1.marmara.edu.tr,CS231,44,1
2014-70058,MEHMET,PEK,mehmetpek@ce1.marmara.edu.tr,CS101,93,2
2014-70058,MEHMET,PEK,mehmetpek@ce1.marmara.edu.tr,CS102,100,2
2015-40974,SALIH,PEK,s.pek@ce1.marmara.edu.tr,CS101,99,1
2015-40974,SALIH,PEK,s.pek@ce1.marmara.edu.tr,CS231,13,2
2015-58271,MEHMET,AY,m.ay@ce1.marmara.edu.tr,CS231,60,2
2015-72707,HUSEYIN,DOGAN,h.dogan@ce1.marmara.edu.tr,CS231,46,1
2015-32715,AHMET,AYDIN,a.aydin@ce1.marmara.edu.tr,CS231,47,2
2015-43787,ALI,OZKAN,a.ozkan@ce1.marmara.edu.tr,CS231,76,1
2014-61348,UMUT,AY,umutay@ce1.marmara.edu.tr,CS101,96,2
2014-61348,UMUT,AY,umutay@ce1.marmara.edu.tr,CS102,86,1
2015-41050,BETUL,AYDIN,b.aydin@ce1.marmara.edu.tr,CS101,10,1
2015-41050,BETUL,AYDIN,b.aydin@ce1.marmara.edu.tr,CS102,33,2
2014-16534,GULSUM,CELIK,gulsumcelik@ce1.marmara.edu.tr,CS231,94,2
2014-11723,EGE,ESEN,egeesen@ce1.marmara.edu.tr,CS101,35,2
2015-44118,MUSTAFA,OZKAN,m.ozkan@ce1.marmara.edu.tr,CS231,14,1
2014-85180,EMRE,AKTAS,emreaktas@ce1.marmara.edu.tr,CS231,49,1
2015-51337,TUNA,ISIK,t.isik@ce1.marmara.edu.tr,CS101,17,2
2014-22725,CANAN,ISIK,cananisik@ce1.marmara.edu.tr,CS101,56,1
2014-94336,CANAN,AKTAS,cananaktas@ce1.marmara.edu.tr,CS231,45,2
2014-94336,CANAN,AKTAS,cananaktas@ce1.marmara.edu.tr,CS101,18,2
2015-41955,AZRA,OZER,a.ozer@ce1.marmara.edu.tr,CS101,88,1
2015-41955,AZRA,OZER,a.ozer@ce1.marmara.edu.tr,CS231,58,1
2015-41955,AZRA,OZER,a.ozer@ce1.marmara.edu.tr,CS102,46,1
2015-47256,EFE,ESEN,e.esen@ce1.marmara.edu.tr,CS101,83,1
2014-13858,CIGDEM,HIKMET,cigdemhikmet@ce1.marmara.edu.tr,CS231,96,1
2014-13858,CIGDEM,HIKMET,cigdemhikmet@ce1.marmara.edu.tr,CS101,60,1
2014-03951,UGUR,AYDOGAN,uguraydogan@ce1.marmara.edu.tr,CS231,81,2
2014-03951,UGUR,AYDOGAN,uguraydogan@ce1.marmara.edu.tr,CS101,90,1
2015-52325,HASAN,AYDIN,h.aydin@ce1.marmara.edu.tr,CS101,77,2
2015-52325,HASAN,AYDIN,h.aydin@ce1.marmara.edu.tr,CS231,65,1
2014-15275,UMUT,KAYA,umutkaya@ce1.marmara.edu.tr,CS101,98,1
2015-03649,FATMA,KOC,f.koc@ce1.marmara.edu.tr,CS101,31,1
2015-03649,FATMA,KOC,f.koc@ce1.marmara.edu.tr,CS102,59,2
2015-03649,FATMA,KOC,f.koc@ce1.marmara.edu.tr,CS231,96,2
2015-37593,LALE,KOC,l.koc@ce1.marmara.edu.tr,CS231,84,1
2015-37593,LALE,KOC,l.koc@ce1.marmara.edu.tr,CS101,24,1
2014-19388,HUSEYIN,DOGAN,huseyindogan@ce1.marmara.edu.tr,CS101,68,1
2015-77397,SALIH,OZKAN,s.ozkan@ce1.marmara.edu.tr,CS101,39,2
2015-77397,SALIH,OZKAN,s.ozkan@ce1.marmara.edu.tr,CS102,16,1
2014-57937,HUSEYIN,SULEYMAN,huseyinsuleyman@ce1.marmara.edu.tr,CS101,16,2
2014-57937,HUSEYIN,SULEYMAN,huseyinsuleyman@ce1.marmara.edu.tr,CS102,38,1
2014-97685,CAN,DOGAN,candogan@ce1.marmara.edu.tr,CS231,25,1
2014-97685,CAN,DOGAN,candogan@ce1.marmara.edu.tr,CS101,44,2
2014-27503,MUSTAFA,AY,mustafaay@ce1.marmara.edu.tr,CS101,46,1
2015-41943,HILAL,CAN,h.can@ce1.marmara.edu.tr,CS231,26,2
2015-41943,HILAL,CAN,h.can@ce1.marmara.edu.tr,CS101,96,2
2014-89512,ISMAIL,ARSLAN,ismailarslan@ce1.marmara.edu.tr,CS231,72,1
2015-01394,ASLI,DOGAN,a.dogan@ce1.marmara.edu.tr,CS101,97,1
2015-18920,CAN,FATIH,c.fatih@ce1.marmara.edu.tr,CS101,92,2
2015-18920,CAN,FATIH,c.fatih@ce1.marmara.edu.tr,CS102,31,1
2014-79568,AYSE,AKTAS,ayseaktas@ce1.marmara.edu.tr,CS101,91,1
2015-06008,NUR,AYDOGAN,n.aydogan@ce1.marmara.edu.tr,CS101,22,2
2015-06008,NUR,AYDOGAN,n.aydogan@ce1.marmara.edu.tr,CS231,30,1
2015-06008,NUR,AYDOGAN,n.aydogan@ce1.marmara.edu.tr,CS102,16,2
2015-01851,HUSEYIN,AKTAS,h.aktas@ce1.marmara.edu.tr,CS231,30,1
2015-01851,HUSEYIN,AKTAS,h.aktas@ce1.marmara.edu.tr,CS101,52,2
2015-71679,UGUR,KAYA,u.kaya@ce1.marmara.edu.tr,CS231,84,1
2015-24302,ALI,GURCAN,a.gurcan@ce1.marmara.edu.tr,CS101,65,1
2015-08627,RABIA,DOGAN,r.dogan@ce1.marmara.edu.tr,CS101,86,2
2014-91557,BETUL,HIKMET,betulhikmet@ce1.marmara.edu.tr,CS101,80,2
2015-57261,NUR,FATIH,n.fatih@ce1.marmara.edu.tr,CS231,93,2
2015-13796,MEHMET,SIMSEK,m.simsek@ce1.marmara.edu.tr,CS231,99,2
2015-41726,NURAY,YILMAZ,n.yilmaz@ce1.marmara.edu.tr,CS101,80,1
2015-41726,NURAY,YILMAZ,n.yilmaz@ce1.marmara.edu.tr,CS102,59,2
2015-19995,HILAL,AKTAS,h.aktas@ce1.marmara.edu.tr,CS101,10,2
2015-19995,HILAL,AKTAS,h.aktas@ce1.marmara.edu.tr,CS231,84,2
2015-19995,HILAL,AKTAS,h.aktas@ce1.marmara.edu.tr,CS102,100,1
2014-51673,EMRE,KOC,emrekoc@ce1.marmara.edu.tr,CS231,82,1
2014-41021,SIBEL,OZKAN,sibelozkan@ce1.marmara.edu.tr,CS101,25,2
2014-16512,AYSE,KURT,aysekurt@ce1.marmara.edu.tr,CS231,45,1
2014-16512,AYSE,KURT,aysekurt@ce1.marmara.edu.tr,CS101,35,2
2015-53942,CIGDEM,FATIH,c.fatih@ce1.marmara.edu.tr,CS231,54,1
2015-53942,CIGDEM,FATIH,c.fatih@ce1.marmara.edu.tr,CS101,62,2
2014-98146,CAN,DOGAN,candogan@ce1.marmara.edu.tr,CS101,13,2
2015-38923,VELI,FATIH,v.fatih@ce1.marmara.edu.tr,CS101,68,1
2015-38923,VELI,FATIH,v.fatih@ce1.marmara.edu.tr,CS102,71,1
2015-66435,HASAN,ESEN,h.esen@ce1.marmara.edu.tr,CS101,34,1
2015-89205,FIKRET,KOC,f.koc@ce1.marmara.edu.tr,CS231,22,1
2014-50336,AZRA,YILMAZ,azrayilmaz@ce1.marmara.edu.tr,CS101,86,1
2014-11134,TUNA,AYDIN,tunaaydin@ce1.marmara.edu.tr,CS231,13,2
2015-56940,SEMRA,KAYA,s.kaya@ce1.marmara.edu.tr,CS231,68,1
2014-71702,SALIH,CAN,salihcan@ce1.marmara.edu.tr,CS231,68,1
